siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
5620026,562002600012, RUE D AIRAINES,80510,LONGPRE-LES-CORPS-SAINTS,50.012893,1.994756,12 Rue des Marais 80510 Longpré-les-Corps-Saints,0.566717080665813,0.5436179769526249,housenumber,80488_0520_00012,12,12 Rue des Marais,Rue des Marais,80510,Longpré-les-Corps-Saints,"80, Somme, Hauts-de-France",80488,,,,ok
5620034,562003400016,4 BD DE LA REPUBLIQUE,80100,ABBEVILLE,50.110899,1.838778,4 Boulevard de la République 80100 Abbeville,0.5537177622377621,,housenumber,80001_1810_00004,4,4 Boulevard de la République,Boulevard de la République,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620034,562003400024, LOUIS DELAPORTE,76370,ROUXMESNIL-BOUTEILLES,49.904907,1.10523,Zone Louis Delaporte 76370 Rouxmesnil-Bouteilles,0.6157164043419266,0.5363663636363636,street,76545_m1wczp,,Zone Louis Delaporte,Zone Louis Delaporte,76370,Rouxmesnil-Bouteilles,"76, Seine-Maritime, Normandie",76545,,,,ok
5620059,562005900013, RUE DE MENCHECOURT,80100,ABBEVILLE,50.119287,1.815727,Rue de Menchecourt 80100 Abbeville,0.6197119191919191,0.5552777685950413,street,80001_1310,,Rue de Menchecourt,Rue de Menchecourt,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620083,562008300013,49 RUE DE NORMANDIE,80220,GAMACHES,49.983729,1.553643,49 Rue de Normandie 80220 Gamaches,0.6045610101010102,0.3966288856304985,housenumber,80373_0640_00049,49,49 Rue de Normandie,Rue de Normandie,80220,Gamaches,"80, Somme, Hauts-de-France",80373,,,,ok
5620091,562009100016, RTE NATIONALE,80132,HAUTVILLERS-OUVILLE,50.173135,1.810112,Route Nationale 80132 Hautvillers-Ouville,0.5786092668621701,,street,80422_0020,,Route Nationale,Route Nationale,80132,Hautvillers-Ouville,"80, Somme, Hauts-de-France",80422,,,,ok
5620109,562010900016, RTE D ANCENNES,80220,BOUTTENCOURT,49.956783,1.594058,Rue d'Ansennes 80220 Bouttencourt,0.4808000637958532,0.431619955290611,street,80126_0055,,Rue d'Ansennes,Rue d'Ansennes,80220,Bouttencourt,"80, Somme, Hauts-de-France",80126,,,,ok
5620117,562011700019,12 RUE DE LA TANNERIE,80100,ABBEVILLE,50.103643,1.835214,12 Rue de la Tannerie 80100 Abbeville,0.6355344976076555,0.49266479880774955,housenumber,80001_2130_00012,12,12 Rue de la Tannerie,Rue de la Tannerie,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620117,562011700027,17 RUE DE METZ,80000,AMIENS,49.895149,2.294551,17 Rue de Metz 80000 Amiens,0.5638658994197292,0.4439671074380165,housenumber,80021_5700_00017,17,17 Rue de Metz,Rue de Metz,80000,Amiens,"80, Somme, Hauts-de-France",80021,,,,ok
5620158,562015800013,46 AV HENRI RENARD,80120,QUEND,50.321788,1.556319,46 Avenue Henri Renard 80120 Quend,0.509212644628099,,housenumber,80649_1520_00046,46,46 Avenue Henri Renard,Avenue Henri Renard,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
5620174,562017400010, RUE DU MOULIN,80132,CAHON,50.119565,1.724779,10 Rue du Moulin 80132 Cahon,0.5792327272727271,0.3764036541889483,housenumber,80161_0045_00010,10,10 Rue du Moulin,Rue du Moulin,80132,Cahon,"80, Somme, Hauts-de-France",80161,,,,ok
5620174,562017400028,27 RTE DE CHAUNY,80400,HAM,49.741167,3.089834,27 Route de Chauny 80400 Ham,0.49556901669758807,0.41514151515151515,housenumber,80410_0250_00027,27,27 Route de Chauny,Route de Chauny,80400,Ham,"80, Somme, Hauts-de-France",80410,,,,ok
5620174,562017400036,22 RUE DE LA VALLEE,80132,CAHON,50.120991,1.724158,22 Rue de la Vallée 80132 Cahon,0.5713957219251337,,housenumber,80161_0065_00022,22,22 Rue de la Vallée,Rue de la Vallée,80132,Cahon,"80, Somme, Hauts-de-France",80161,,,,ok
5620190,562019000024,21 RUE GONTIER PATIN,80100,ABBEVILLE,50.107002,1.833211,21 Rue Gontier Patin 80100 Abbeville,0.6230109090909091,,housenumber,80001_0824_00021,21,21 Rue Gontier Patin,Rue Gontier Patin,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620190,562019000032,4 PL DU PILORI,80100,ABBEVILLE,50.107214,1.835216,4 Place du Pilori 80100 Abbeville,0.5272641077441077,,housenumber,80001_1560_00004,4,4 Place du Pilori,Place du Pilori,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620190,562019000040, RUE VENTOSE,80100,ABBEVILLE,50.103007,1.862497,Rue Ventose 80100 Abbeville,0.5597677176015473,,street,80001_2235,,Rue Ventose,Rue Ventose,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620190,562019000057, SAINTE CROIX,76470,LE TREPORT,50.059261,1.39443,Zone Sainte Croix 76470 Le Tréport,0.5429043739279588,0.39568485893416927,street,76711_ewz9ar,,Zone Sainte Croix,Zone Sainte Croix,76470,Le Tréport,"76, Seine-Maritime, Normandie",76711,,,,ok
5620190,562019000065, RTE DES DEUX VALLEES,80100,ABBEVILLE,50.110406,1.866552,Route des 2 Vallees 80100 Abbeville,0.4759189418777943,0.40988979797979797,street,80001_2197,,Route des 2 Vallees,Route des 2 Vallees,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620265,562026500016, CHE DU HALAGE,80100,ABBEVILLE,50.108232,1.825707,Chemin du Halage 80100 Abbeville,0.5168372384219554,,street,80001_0860,,Chemin du Halage,Chemin du Halage,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620281,562028100013, RUE DES MINIMES,80100,ABBEVILLE,50.106682,1.836206,13 Rue des Minimes 80100 Abbeville,0.6414152941176471,,housenumber,80001_1330_00013,13,13 Rue des Minimes,Rue des Minimes,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620307,562030700016,,80570,EMBREVILLE,50.028226,1.543555,Embreville,0.4025978787878788,0.33563692022263447,municipality,80265,,Embreville,,80570,Embreville,"80, Somme, Hauts-de-France",80265,,,,ok
5620315,562031500035,37 RUE DES MATHURINS,75008,PARIS 8,48.873234,2.324705,37 Rue des Mathurins 75008 Paris,0.5817709764309764,,housenumber,75108_6176_00037,37,37 Rue des Mathurins,Rue des Mathurins,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
5620349,562034900018, RUE PADOS,80100,ABBEVILLE,50.111002,1.83225,Rue Pados 80100 Abbeville,0.5463130303030302,,street,80001_1440,,Rue Pados,Rue Pados,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620364,562036400017,5 RUE EDOUARD VAILLANT,80210,FEUQUIERES-EN-VIMEU,50.065205,1.607916,5 Rue Edouard Vaillant 80210 Feuquières-en-Vimeu,0.6682858823529412,,housenumber,80308_0345_00005,5,5 Rue Edouard Vaillant,Rue Edouard Vaillant,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5620380,562038000013,,80270,ALLERY,49.964032,1.89614,Allery,0.3379581818181818,0.29830698564593305,municipality,80019,,Allery,,80270,Allery,"80, Somme, Hauts-de-France",80019,,,,ok
5620422,562042200013,13 RUE DU PONT DE BOULOGNE,80100,ABBEVILLE,50.104188,1.835296,13 Rue du Pont de Boulogne 80100 Abbeville,0.6526493841642228,,housenumber,80001_1660_00013,13,13 Rue du Pont de Boulogne,Rue du Pont de Boulogne,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5620422,562042200021,,80620,DOMQUEUR,50.11414,2.044128,Domqueur,0.3686754010695186,0.3318739957716702,municipality,80249,,Domqueur,,80620,Domqueur,"80, Somme, Hauts-de-France",80249,,,,ok
5620422,562042200039, RTE DE NOYELLES,80132,GRAND-LAVIERS,50.133119,1.784574,Rue des Tilleuls 80132 Grand-Laviers,0.4017045454545454,0.380165344352617,street,80385_0074,,Rue des Tilleuls,Rue des Tilleuls,80132,Grand-Laviers,"80, Somme, Hauts-de-France",80385,,,,ok
5620422,562042200047, RUE DE LA LIBERATION,80270,AIRAINES,49.961916,1.941808,Rue de la Libération 80270 Airaines,0.6034343801652892,0.499716987788331,street,80013_1000,,Rue de la Libération,Rue de la Libération,80270,Airaines,"80, Somme, Hauts-de-France",80013,,,,ok
5620422,562042200054, ZAC DU GROS JACQUES,80880,ST-QUENTIN-LA-MOTTE-CROIX-BAILLY,50.069755,1.459289,Rue Georges Dron 80880 Saint-Quentin-la-Motte-Croix-au-Bailly,0.46591282398452605,0.46097235581622675,street,80714_0082,,Rue Georges Dron,Rue Georges Dron,80880,Saint-Quentin-la-Motte-Croix-au-Bailly,"80, Somme, Hauts-de-France",80714,,,,ok
5640057,564005700013,2 AV DE PARC,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.096233,6.009757,2 Avenue du Parc 04160 Château-Arnoux-Saint-Auban,0.551450505050505,0.4520140495867768,housenumber,04049_0555_00002,2,2 Avenue du Parc,Avenue du Parc,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640065,564006500016, QUAI DE LA BEAUME,4200,SISTERON,,,,,,,,,,,,,,,,,,not-found
5640172,564017200010, AV DE VERDUN,4000,DIGNE-LES-BAINS,44.087012,6.214985,10 Avenue de Verdun 04000 Digne-les-Bains,0.55896,,housenumber,04070_1680_00010,10,10 Avenue de Verdun,Avenue de Verdun,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5640214,564021400010, RUE CAPITOUL,4000,DIGNE-LES-BAINS,44.092316,6.237142,10 rue capitoul 04000 Digne-les-Bains,0.6129780165289256,,housenumber,04070_0280_00010,10,10 rue capitoul,rue capitoul,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5640255,564025500013, PL DU TIVOLI,4200,SISTERON,44.196658,5.941948,Place du Tivoli 04200 Sisteron,0.44723426573426567,,street,04209_1660,,Place du Tivoli,Place du Tivoli,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5640313,564031300010,,4370,COLMARS,44.182833,6.62894,Colmars,0.32642757575757575,0.29123818181818184,municipality,04061,,Colmars,,04370,Colmars,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04061,,,,ok
5640354,564035400014,,4170,SAINT-ANDRE-LES-ALPES,43.958336,6.506041,Saint-André-les-Alpes,0.5100808123791102,0.3771762534435261,municipality,04173,,Saint-André-les-Alpes,,04170,Saint-André-les-Alpes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04173,,,,ok
5640388,564038800012, RUE DE PROVENCE,4200,SISTERON,44.196032,5.941988,Rue de Provence 04200 Sisteron,0.5329970588235293,0.4175598240469207,street,04209_1300,,Rue de Provence,Rue de Provence,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5640404,564040400017,,4850,JAUSIERS,44.414841,6.740184,Jausiers,0.38513944903581265,0.3274609090909091,municipality,04096,,Jausiers,,04850,Jausiers,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04096,,,,ok
5640412,564041200010,,4500,RIEZ,43.818198,6.083039,Riez,0.3108016614420062,0.25555657342657345,municipality,04166,,Riez,,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
5640420,564042000013, LA GARE DE SAINT AUBAN,4600,CHATEAU-ARNOUX-SAINT-AUBAN,44.064312,5.996659,La Gare de Saint-Auban 04160 Château-Arnoux-Saint-Auban,0.6390733293978748,0.5483118181818182,locality,04049_B041,,La Gare de Saint-Auban,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640446,564044600018,56 BD GASSENDI,4000,DIGNE-LES-BAINS,44.093553,6.237374,56 Boulevard Gassendi 04000 Digne-les-Bains,0.5290181818181817,0.3740003187721369,housenumber,04070_0710_00056,56,56 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5640511,564051100019, RUE VICTORIN MAUREL,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.093409,6.008386,19 Rue Victorin Maurel 04160 Château-Arnoux-Saint-Auban,0.6993288792029887,0.5936905548996457,housenumber,04049_0725_00019,19,19 Rue Victorin Maurel,Rue Victorin Maurel,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640545,564054500017, R JULES FERRY,4210,VALENSOLE,43.836611,5.985026,17 Rue Jules Ferry 04210 Valensole,0.5280671698113206,0.43850044657097287,housenumber,04230_0200_00017,17,17 Rue Jules Ferry,Rue Jules Ferry,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5640586,564058600011,,4530,LARCHE,45.115539,1.416417,Larche,0.27659842975206606,0.21951064935064932,municipality,19107,,Larche,,19600,Larche,"19, Corrèze, Nouvelle-Aquitaine",19107,,,,ok
5640594,564059400015, FONT ROBERT,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.098417,6.008466,Font-Robert 04160 Château-Arnoux-Saint-Auban,0.6103747552447552,,locality,04049_B034,,Font-Robert,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640602,564060200024, LE VILLAGE,4530,SAINT-PAUL-SUR-UBAYE,44.430258,6.432196,Rue du Pied du Village 04340 Le Lauzet-Ubaye,0.27843069930069925,0.2012591304347826,street,04102_0027,,Rue du Pied du Village,Rue du Pied du Village,04340,Le Lauzet-Ubaye,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04102,,,,ok
5640602,564060200032, ESF DU SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.4302386206896551,0.42826862838915464,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
5640669,564066900015,,4200,SISTERON,44.20371,5.935608,Sisteron,0.35654016042780745,0.297610606060606,municipality,04209,,Sisteron,,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5640685,564068500011, FONT ROBERT,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.098417,6.008466,Font-Robert 04160 Château-Arnoux-Saint-Auban,0.6103747552447552,,locality,04049_B034,,Font-Robert,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640768,564076800015,,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.082535,5.998113,Château-Arnoux-Saint-Auban,0.5582727972027971,0.4911808797653959,municipality,04049,,Château-Arnoux-Saint-Auban,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5640776,564077600018, ALL L MASSE,4700,ORAISON,43.916476,5.918993,Allée Léon Masse 04700 Oraison,0.3884904459691252,,street,04143_0370,,Allée Léon Masse,Allée Léon Masse,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5640784,564078400012, RUE GRANDE,4210,VALENSOLE,43.837451,5.9845,12 Rue Grande 04210 Valensole,0.5532931721470019,0.3801706744868035,housenumber,04230_0176_00012,12,12 Rue Grande,Rue Grande,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5640800,564080000016,,4340,LE LAUZET-UBAYE,44.427401,6.435844,Le Lauzet-Ubaye,0.44032966740576496,0.3778500927643785,municipality,04102,,Le Lauzet-Ubaye,,04340,Le Lauzet-Ubaye,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04102,,,,ok
5640883,564088300020,3 GRANDE RUE,4140,SEYNE,49.205575,4.0399,Grande Rue 51500 Trois-Puits,0.2708386956521739,0.26633959381044486,street,51584_0012,,Grande Rue,Grande Rue,51500,Trois-Puits,"51, Marne, Grand Est",51584,,,,ok
5640891,564089100015, RUE PRINCIPALE,4850,JAUSIERS,44.418843,6.734242,Rue Principale 04850 Jausiers,0.5047336363636363,,street,04096_0001,,Rue Principale,Rue Principale,04850,Jausiers,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04096,,,,ok
5640974,564097400019,,4340,UBAYE-SERRE-PONCON,44.439589,6.308392,Ubaye-Serre-Ponçon,0.47988454545454545,0.40884764309764304,municipality,04033,,Ubaye-Serre-Ponçon,,04340,Ubaye-Serre-Ponçon,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04033,,,,ok
5640990,564099000015, RTE NATIONALE,4800,GREOUX-LES-BAINS,43.759289,5.884269,15 Rue Jean Baptiste Malon 04800 Gréoux-les-Bains,0.40360444717444716,0.400003986013986,housenumber,04094_0125_00015,15,15 Rue Jean Baptiste Malon,Rue Jean Baptiste Malon,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5640990,564099000023,46 AV DES ALPES,4800,GREOUX-LES-BAINS,43.756209,5.887204,46 Avenue des Alpes 04800 Gréoux-les-Bains,0.5323963636363637,0.42484586160108545,housenumber,04094_0010_00046,46,46 Avenue des Alpes,Avenue des Alpes,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5641055,564105500016,,4120,CASTELLANE,43.844009,6.489286,Castellane,0.38165717171717173,0.35493470066518845,municipality,04039,,Castellane,,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
5641063,564106300010,2 PL MARCEL SAUVAIRE,4120,CASTELLANE,43.846122,6.513433,2 Place Marcel-sauvaire 04120 Castellane,0.5228927859237535,,housenumber,04039_0110_00002,2,2 Place Marcel-sauvaire,Place Marcel-sauvaire,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
5641097,564109700018,,4190,LES MEES,44.00598,5.945759,Les Mées,0.35343197860962566,0.2845670707070707,municipality,04116,,Les Mées,,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
5641139,564113900018,13 RUE E DONNADIEU,4400,BARCELONNETTE,44.386774,6.651526,13 Rue Emile Donnadieu 04400 Barcelonnette,0.5488341414141414,,housenumber,04019_0200_00013,13,13 Rue Emile Donnadieu,Rue Emile Donnadieu,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5641154,564115400025, LA CROISETTE,4400,BARCELONNETTE,44.383629,6.656723,Digue de la Gravette 04400 Barcelonnette,0.3776376033057851,0.36058804407713496,street,04019_0237,,Digue de la Gravette,Digue de la Gravette,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5641188,564118800015,,4510,MALLEMOISSON,44.044072,6.12061,Mallemoisson,0.4091205741626794,0.3380014656771799,municipality,04110,,Mallemoisson,,04510,Mallemoisson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04110,,,,ok
5641212,564121200013,41 BD GASSENDI,4000,DIGNE-LES-BAINS,44.092154,6.233604,41 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3582584848484848,housenumber,04070_0710_00041,41,41 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5641220,564122000016, BD GASSENDI,4000,DIGNE-LES-BAINS,44.091552,6.232737,16 Boulevard Gassendi 04000 Digne-les-Bains,0.5294763929618768,0.39015641148325353,housenumber,04070_0710_00016,16,16 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5641337,564133700018, RUE DROITE,4200,SISTERON,44.19649,5.942505,18 Rue Droite 04200 Sisteron,0.5492575098814229,,housenumber,04209_0480_00018,18,18 Rue Droite,Rue Droite,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5641428,564142800015, RUE GRANDE,4800,GREOUX-LES-BAINS,43.758677,5.883092,15 Rue Grande 04800 Gréoux-les-Bains,0.6059091919191919,0.3986701792573623,housenumber,04094_0101_00015,15,15 Rue Grande,Rue Grande,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5641618,564161800011,,4700,PUIMICHEL,43.971819,6.018239,Puimichel,0.35803142857142856,0.294588814229249,municipality,04156,,Puimichel,,04700,Puimichel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04156,,,,ok
5641634,564163400018,,4320,ENTREVAUX,43.953797,6.822378,Entrevaux,0.363075974025974,0.3034059830866807,municipality,04076,,Entrevaux,,04320,Entrevaux,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04076,,,,ok
5641717,564171700011,23 AV DU MARECHAL JUIN,4000,DIGNE-LES-BAINS,44.082133,6.224528,23 Avenue du Maréchal Juin 04000 Digne-les-Bains,0.5749768831168831,,housenumber,04070_1025_00023,23,23 Avenue du Maréchal Juin,Avenue du Maréchal Juin,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5641725,564172500014,23 AV DU MARECHAL JUIN,4000,DIGNE-LES-BAINS,44.082133,6.224528,23 Avenue du Maréchal Juin 04000 Digne-les-Bains,0.5749768831168831,,housenumber,04070_1025_00023,23,23 Avenue du Maréchal Juin,Avenue du Maréchal Juin,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5641741,564174100011, PL DU DOCTEUR ITARD,4700,ORAISON,43.917279,5.919141,11 Place du Docteur Itard 04700 Oraison,0.5460919435736677,,housenumber,04143_0155_00011,11,11 Place du Docteur Itard,Place du Docteur Itard,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5641766,564176600018,,4530,LA CONDAMINE-CHATELARD,44.453819,6.739484,La Condamine-Châtelard,0.5104133333333333,0.4842617838765008,municipality,04062,,La Condamine-Châtelard,,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
5641808,564180800018, LD BONS ENFANTS,4200,PEIPIN,48.174684,6.445391,Quai des Bons-enfants 88000 Épinal,0.34066491803278687,0.3284275324675324,street,88160_0332,,Quai des Bons-enfants,Quai des Bons-enfants,88000,Épinal,"88, Vosges, Grand Est",88160,,,,ok
5641816,564181600011,,4340,MEOLANS-REVEL,44.391323,6.498122,Méolans-Revel,0.4175803962703962,0.405520826446281,municipality,04161,,Méolans-Revel,,04340,Méolans-Revel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04161,,,,ok
5641824,564182400015,,4500,QUINSON,43.705158,6.037478,Quinson,0.32539393939393935,0.2772261471861472,municipality,04158,,Quinson,,04500,Quinson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04158,,,,ok
5641873,564187300012, BD REPUBLIQUE,4190,LES MEES,44.029601,5.974669,12 Boulevard de la République 04190 Les Mées,0.43418220779220773,0.4171500596125186,housenumber,04116_0145_00012,12,12 Boulevard de la République,Boulevard de la République,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
